Date,Day,Week,Quarter,Month,Year,Media Buyer,Vertical,Source,Revenue,Net Profit,Margin,Incoming,Connected,Converted,No Connect,ACL Sec
2025-07-15,Tuesday  ,29,3,July     ,2025,AcquireIQ,FINAL EXPENSE ENGLISH,NULL,45.00,8.65,0.192,6,6,1,0,66
2025-07-15,Tuesday  ,29,3,July     ,2025,Adsparkx Media,ACA ENGLISH,NULL,32.12,8.45,0.263,6,5,2,1,308
2025-07-15,Tuesday  ,29,3,July     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,0.00,-0.21,NULL,6,3,0,3,9
2025-07-15,Tuesday  ,29,3,July     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,63.74,10.37,0.163,44,33,2,11,58
2025-07-15,Tuesday  ,29,3,July     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,892.59,155.95,0.175,125,86,43,39,280
2025-07-15,Tuesday  ,29,3,July     ,2025,Cubatica,MEDICARE ENGLISH,facebook,924.94,158.90,0.172,91,80,41,11,530
2025-07-15,Tuesday  ,29,3,July     ,2025,Cubatica,MEDICARE ENGLISH,NULL,340.53,57.77,0.170,54,49,17,5,351
2025-07-15,Tuesday  ,29,3,July     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,20.14,2.14,0.106,2,2,1,0,1601
2025-07-15,Tuesday  ,29,3,July     ,2025,DigiPeak,MEDICARE SPANISH,NULL,88.89,22.68,0.255,11,10,7,1,590
2025-07-15,Tuesday  ,29,3,July     ,2025,HAF,ACA ENGLISH,NULL,168.92,30.51,0.181,38,25,13,13,107
2025-07-15,Tuesday  ,29,3,July     ,2025,HAF,MEDICARE ENGLISH,NULL,15.00,4.40,0.293,4,1,1,3,18
2025-07-15,Tuesday  ,29,3,July     ,2025,Idea Clan,ACA ENGLISH,NULL,84.88,24.62,0.290,6,5,5,1,195
2025-07-15,Tuesday  ,29,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,143.71,39.94,0.278,23,18,12,5,197
2025-07-15,Tuesday  ,29,3,July     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,1007.00,190.66,0.189,87,81,26,6,181
2025-07-15,Tuesday  ,29,3,July     ,2025,Inulti,MEDICARE ENGLISH,NULL,8035.84,1352.31,0.168,790,706,357,84,652
2025-07-15,Tuesday  ,29,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,5367.21,840.83,0.157,659,574,240,85,574
2025-07-15,Tuesday  ,29,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,3071.76,513.16,0.167,419,368,218,51,375
2025-07-15,Tuesday  ,29,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,300.83,52.99,0.176,19,18,13,1,622
2025-07-15,Tuesday  ,29,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,161.83,41.91,0.259,14,13,11,1,789
2025-07-15,Tuesday  ,29,3,July     ,2025,Offerstrategy,MEDICARE ENGLISH,NULL,60.00,12.89,0.215,3,3,2,0,504
2025-07-15,Tuesday  ,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,9212.13,1519.85,0.165,810,711,381,99,682
2025-07-15,Tuesday  ,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,370.20,60.36,0.163,35,30,14,5,634
2025-07-15,Tuesday  ,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,58.50,11.18,0.191,2,2,2,0,412
2025-07-15,Tuesday  ,29,3,July     ,2025,Pear Media,FINAL EXPENSE ENGLISH,NULL,0.00,-0.18,NULL,3,3,0,0,54
2025-07-15,Tuesday  ,29,3,July     ,2025,Scalability,MEDICARE ENGLISH,youtube,29.33,5.45,0.186,6,4,2,2,97
2025-07-15,Tuesday  ,29,3,July     ,2025,Scalability,MEDICARE ENGLISH,NULL,7209.20,1205.93,0.167,604,528,311,76,681
2025-07-15,Tuesday  ,29,3,July     ,2025,The5.co,FINAL EXPENSE ENGLISH,NULL,34.86,10.22,0.293,1,1,1,0,376
2025-07-15,Tuesday  ,29,3,July     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,104.58,29.95,0.286,6,6,3,0,376
2025-07-15,Tuesday  ,29,3,July     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,956.95,148.29,0.155,162,117,44,45,323
2025-07-15,Tuesday  ,29,3,July     ,2025,Unik,ACA ENGLISH,NULL,146.12,26.56,0.182,17,15,10,2,232
2025-07-15,Tuesday  ,29,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,5576.16,943.88,0.169,811,624,249,187,394
2025-07-15,Tuesday  ,29,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,197.20,44.68,0.227,53,53,12,0,105
2025-07-15,Tuesday  ,29,3,July     ,2025,Unik,MEDICARE SPANISH,NULL,12.27,3.16,0.257,6,3,1,3,130
2025-07-15,Tuesday  ,29,3,July     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,34.86,9.55,0.274,11,11,1,0,109
2025-07-16,Wednesday,29,3,July     ,2025,AcquireIQ,FINAL EXPENSE ENGLISH,NULL,22.00,4.23,0.192,3,3,1,0,73
2025-07-16,Wednesday,29,3,July     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,986.00,179.28,0.182,78,71,32,7,361
2025-07-16,Wednesday,29,3,July     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,530.89,73.16,0.138,98,68,32,30,363
2025-07-16,Wednesday,29,3,July     ,2025,Ancelet,ACA ENGLISH,NULL,0.00,-0.04,NULL,1,0,0,1,4
2025-07-16,Wednesday,29,3,July     ,2025,Cubatica,MEDICARE ENGLISH,facebook,1793.72,301.55,0.168,139,129,80,10,674
2025-07-16,Wednesday,29,3,July     ,2025,Cubatica,MEDICARE ENGLISH,NULL,653.11,110.43,0.169,60,56,30,4,545
2025-07-16,Wednesday,29,3,July     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,0.00,-0.04,NULL,1,0,0,1,0
2025-07-16,Wednesday,29,3,July     ,2025,DigiPeak,MEDICARE SPANISH,NULL,38.43,9.82,0.255,11,8,4,3,227
2025-07-16,Wednesday,29,3,July     ,2025,HAF,ACA ENGLISH,NULL,613.80,109.40,0.178,109,88,36,21,176
2025-07-16,Wednesday,29,3,July     ,2025,HAF,MEDICARE ENGLISH,NULL,165.22,46.28,0.280,30,18,11,12,158
2025-07-16,Wednesday,29,3,July     ,2025,Idea Clan,ACA ENGLISH,NULL,16.84,4.84,0.287,4,3,1,1,40
2025-07-16,Wednesday,29,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,328.39,87.90,0.268,56,44,27,12,290
2025-07-16,Wednesday,29,3,July     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,455.00,85.12,0.187,41,39,16,2,219
2025-07-16,Wednesday,29,3,July     ,2025,Inulti,MEDICARE ENGLISH,NULL,8096.50,1318.02,0.163,805,715,372,90,611
2025-07-16,Wednesday,29,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,6035.89,864.08,0.143,652,561,270,91,597
2025-07-16,Wednesday,29,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,2084.52,348.94,0.167,231,183,148,48,526
2025-07-16,Wednesday,29,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,470.53,74.23,0.158,28,25,20,3,1188
2025-07-16,Wednesday,29,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,293.12,72.57,0.248,37,30,18,7,685
2025-07-16,Wednesday,29,3,July     ,2025,Offerstrategy,MEDICARE ENGLISH,NULL,30.00,6.80,0.227,2,1,1,1,64
2025-07-16,Wednesday,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,3346.43,578.24,0.173,275,240,132,35,628
2025-07-16,Wednesday,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,946.20,156.48,0.165,86,74,40,12,619
2025-07-16,Wednesday,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,1518.65,262.38,0.173,129,106,59,23,718
2025-07-16,Wednesday,29,3,July     ,2025,Pear Media,FINAL EXPENSE ENGLISH,NULL,90.00,26.13,0.290,5,4,2,1,266
2025-07-16,Wednesday,29,3,July     ,2025,Scalability,MEDICARE ENGLISH,youtube,57.85,10.10,0.175,5,4,2,1,470
2025-07-16,Wednesday,29,3,July     ,2025,Scalability,MEDICARE ENGLISH,NULL,8749.76,1453.94,0.166,667,578,366,89,767
2025-07-16,Wednesday,29,3,July     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,0.00,-0.07,NULL,2,1,0,1,6
2025-07-16,Wednesday,29,3,July     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,128.40,33.32,0.259,13,13,4,0,655
2025-07-16,Wednesday,29,3,July     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,404.10,62.74,0.155,48,39,20,9,470
2025-07-16,Wednesday,29,3,July     ,2025,Unik,ACA ENGLISH,NULL,46.28,8.80,0.190,6,5,2,1,90
2025-07-16,Wednesday,29,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,6369.37,1038.22,0.163,855,656,303,199,445
2025-07-16,Wednesday,29,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,138.03,30.92,0.224,23,17,8,6,230
2025-07-16,Wednesday,29,3,July     ,2025,Unik,MEDICARE SPANISH,NULL,12.75,3.41,0.267,15,3,1,12,24
2025-07-16,Wednesday,29,3,July     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,166.68,45.84,0.275,11,11,5,0,616
2025-07-17,Thursday ,29,3,July     ,2025,AcquireIQ,FINAL EXPENSE ENGLISH,NULL,40.00,7.76,0.194,5,5,1,0,67
2025-07-17,Thursday ,29,3,July     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,629.07,118.01,0.188,49,42,21,7,240
2025-07-17,Thursday ,29,3,July     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,410.78,56.55,0.138,78,61,25,17,351
2025-07-17,Thursday ,29,3,July     ,2025,Cubatica,MEDICARE ENGLISH,facebook,1522.25,260.14,0.171,123,106,74,17,688
2025-07-17,Thursday ,29,3,July     ,2025,Cubatica,MEDICARE ENGLISH,NULL,831.19,141.87,0.171,77,61,40,16,532
2025-07-17,Thursday ,29,3,July     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,20.69,3.93,0.190,4,3,1,1,44
2025-07-17,Thursday ,29,3,July     ,2025,HAF,ACA ENGLISH,NULL,529.48,95.59,0.181,78,67,29,11,189
2025-07-17,Thursday ,29,3,July     ,2025,HAF,MEDICARE ENGLISH,NULL,113.52,30.85,0.272,29,13,7,16,165
2025-07-17,Thursday ,29,3,July     ,2025,Idea Clan,ACA ENGLISH,NULL,116.00,33.09,0.285,8,7,5,1,342
2025-07-17,Thursday ,29,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,44.65,8.98,0.201,3,3,2,0,461
2025-07-17,Thursday ,29,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,97.10,23.15,0.238,14,12,8,2,700
2025-07-17,Thursday ,29,3,July     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,641.13,119.76,0.187,76,69,22,7,163
2025-07-17,Thursday ,29,3,July     ,2025,Inulti,MEDICARE ENGLISH,NULL,9549.30,1597.43,0.167,954,831,438,123,558
2025-07-17,Thursday ,29,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,6318.68,889.98,0.141,666,590,279,76,607
2025-07-17,Thursday ,29,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,1758.10,292.69,0.166,230,189,123,41,406
2025-07-17,Thursday ,29,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,432.44,70.56,0.163,29,29,18,0,909
2025-07-17,Thursday ,29,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,278.83,71.46,0.256,19,17,16,2,1063
2025-07-17,Thursday ,29,3,July     ,2025,Offerstrategy,MEDICARE ENGLISH,NULL,30.00,6.66,0.222,2,2,1,0,185
2025-07-17,Thursday ,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,0.00,-0.28,NULL,6,2,0,4,32
2025-07-17,Thursday ,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,287.40,48.66,0.169,25,21,12,4,577
2025-07-17,Thursday ,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,3542.10,612.37,0.173,273,222,133,51,666
2025-07-17,Thursday ,29,3,July     ,2025,Pear Media,FINAL EXPENSE ENGLISH,NULL,34.86,9.27,0.266,7,7,1,0,263
2025-07-17,Thursday ,29,3,July     ,2025,Scalability,MEDICARE ENGLISH,youtube,104.75,16.26,0.155,6,6,4,0,1313
2025-07-17,Thursday ,29,3,July     ,2025,Scalability,MEDICARE ENGLISH,NULL,6347.69,1052.68,0.166,518,458,259,60,687
2025-07-17,Thursday ,29,3,July     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,0.00,-0.04,NULL,1,0,0,1,4
2025-07-17,Thursday ,29,3,July     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,176.14,48.96,0.278,22,22,7,0,264
2025-07-17,Thursday ,29,3,July     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,178.80,25.89,0.145,27,18,8,9,481
2025-07-17,Thursday ,29,3,July     ,2025,Unik,ACA ENGLISH,NULL,40.11,6.97,0.174,10,9,3,1,143
2025-07-17,Thursday ,29,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,5401.28,897.28,0.166,691,509,248,182,425
2025-07-17,Thursday ,29,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,140.73,32.10,0.228,25,21,9,4,174
2025-07-17,Thursday ,29,3,July     ,2025,Unik,MEDICARE SPANISH,NULL,30.97,6.98,0.225,5,2,2,3,767
2025-07-17,Thursday ,29,3,July     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,203.35,57.20,0.281,25,23,6,2,224
2025-07-18,Friday   ,29,3,July     ,2025,AcquireIQ,FINAL EXPENSE ENGLISH,NULL,249.00,48.68,0.196,19,18,7,1,72
2025-07-18,Friday   ,29,3,July     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,206.68,33.92,0.164,43,36,8,7,266
2025-07-18,Friday   ,29,3,July     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,101.35,11.03,0.109,28,25,8,3,410
2025-07-18,Friday   ,29,3,July     ,2025,Cubatica,MEDICARE ENGLISH,facebook,993.06,159.17,0.160,118,92,47,26,541
2025-07-18,Friday   ,29,3,July     ,2025,Cubatica,MEDICARE ENGLISH,NULL,298.63,43.10,0.144,44,37,17,7,621
2025-07-18,Friday   ,29,3,July     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,46.94,8.31,0.177,9,5,2,4,168
2025-07-18,Friday   ,29,3,July     ,2025,DigiPeak,MEDICARE SPANISH,NULL,16.00,3.68,0.230,4,3,1,1,426
2025-07-18,Friday   ,29,3,July     ,2025,HAF,ACA ENGLISH,NULL,389.69,67.64,0.174,75,69,29,6,205
2025-07-18,Friday   ,29,3,July     ,2025,HAF,MEDICARE ENGLISH,NULL,1375.98,246.82,0.179,188,148,74,40,480
2025-07-18,Friday   ,29,3,July     ,2025,HAF,MEDICARE ENGLISH,NULL,39.74,10.94,0.275,21,7,3,14,53
2025-07-18,Friday   ,29,3,July     ,2025,Idea Clan,ACA ENGLISH,NULL,35.00,9.91,0.283,5,5,2,0,178
2025-07-18,Friday   ,29,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,335.62,64.00,0.191,29,27,16,2,546
2025-07-18,Friday   ,29,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,0.00,-0.07,NULL,2,2,0,0,10
2025-07-18,Friday   ,29,3,July     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,2671.31,484.84,0.181,258,229,74,29,300
2025-07-18,Friday   ,29,3,July     ,2025,Inulti,MEDICARE ENGLISH,NULL,10153.64,1671.04,0.165,1181,959,474,222,535
2025-07-18,Friday   ,29,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,6028.35,783.09,0.130,867,722,292,145,568
2025-07-18,Friday   ,29,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,2119.82,367.03,0.173,328,223,150,105,294
2025-07-18,Friday   ,29,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,392.00,66.47,0.170,35,32,19,3,554
2025-07-18,Friday   ,29,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,288.59,77.90,0.270,18,16,15,2,795
2025-07-18,Friday   ,29,3,July     ,2025,Offerstrategy,MEDICARE ENGLISH,NULL,0.00,-0.07,NULL,1,1,0,0,70
2025-07-18,Friday   ,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,114.30,18.91,0.165,28,16,8,12,211
2025-07-18,Friday   ,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,369.80,59.72,0.161,43,33,17,10,535
2025-07-18,Friday   ,29,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,2768.67,455.52,0.165,342,246,132,96,461
2025-07-18,Friday   ,29,3,July     ,2025,Pear Media,FINAL EXPENSE ENGLISH,NULL,177.73,50.98,0.287,27,26,5,1,115
2025-07-18,Friday   ,29,3,July     ,2025,Scalability,MEDICARE ENGLISH,youtube,179.96,27.49,0.153,12,11,8,1,1183
2025-07-18,Friday   ,29,3,July     ,2025,Scalability,MEDICARE ENGLISH,NULL,5497.25,913.18,0.166,502,397,235,105,606
2025-07-18,Friday   ,29,3,July     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,34.86,10.32,0.296,1,1,1,0,207
2025-07-18,Friday   ,29,3,July     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,58.68,17.37,0.296,3,2,2,1,102
2025-07-18,Friday   ,29,3,July     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,127.55,17.62,0.138,34,22,9,12,302
2025-07-18,Friday   ,29,3,July     ,2025,Unik,ACA ENGLISH,NULL,24.70,4.77,0.193,2,2,2,0,108
2025-07-18,Friday   ,29,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,3680.86,616.06,0.167,573,407,175,166,351
2025-07-18,Friday   ,29,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,160.10,38.26,0.239,23,17,9,6,277
2025-07-18,Friday   ,29,3,July     ,2025,Unik,MEDICARE SPANISH,NULL,27.00,6.77,0.251,7,4,1,3,296
2025-07-18,Friday   ,29,3,July     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,194.90,54.33,0.279,30,14,5,16,218
2025-07-19,Saturday ,29,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,0.00,-4.45,NULL,23,21,0,2,303
2025-07-20,Sunday   ,29,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,0.00,-2.42,NULL,27,23,0,4,124
2025-07-21,Monday   ,30,3,July     ,2025,AcquireIQ,FINAL EXPENSE ENGLISH,NULL,0.00,-0.25,NULL,5,5,0,0,52
2025-07-21,Monday   ,30,3,July     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,351.19,58.93,0.168,56,40,11,16,314
2025-07-21,Monday   ,30,3,July     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,570.31,56.32,0.099,107,62,37,45,712
2025-07-21,Monday   ,30,3,July     ,2025,Cubatica,MEDICARE ENGLISH,facebook,1036.75,152.93,0.148,109,91,52,18,620
2025-07-21,Monday   ,30,3,July     ,2025,Cubatica,MEDICARE ENGLISH,NULL,330.56,46.32,0.140,53,41,17,12,521
2025-07-21,Monday   ,30,3,July     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,0.00,-0.14,NULL,4,2,0,2,20
2025-07-21,Monday   ,30,3,July     ,2025,DigiPeak,MEDICARE SPANISH,NULL,43.61,10.02,0.230,6,5,5,1,842
2025-07-21,Monday   ,30,3,July     ,2025,HAF,ACA ENGLISH,NULL,111.35,18.52,0.166,12,11,9,1,497
2025-07-21,Monday   ,30,3,July     ,2025,HAF,MEDICARE ENGLISH,NULL,870.61,154.08,0.177,145,99,50,46,415
2025-07-21,Monday   ,30,3,July     ,2025,Idea Clan,ACA ENGLISH,NULL,20.00,5.69,0.284,4,3,2,1,87
2025-07-21,Monday   ,30,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,0.00,-0.07,NULL,1,1,0,0,117
2025-07-21,Monday   ,30,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,11.90,3.54,0.297,1,1,1,0,27
2025-07-21,Monday   ,30,3,July     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,5526.73,982.22,0.178,487,443,177,44,404
2025-07-21,Monday   ,30,3,July     ,2025,Inulti,MEDICARE ENGLISH,NULL,10503.10,1700.45,0.162,1227,982,529,245,550
2025-07-21,Monday   ,30,3,July     ,2025,Matt Watt,AUTO ENGLISH,NULL,2.75,0.69,0.250,2,2,1,0,79
2025-07-21,Monday   ,30,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,4436.07,601.55,0.136,573,448,216,125,558
2025-07-21,Monday   ,30,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,1396.19,233.66,0.167,223,154,99,69,330
2025-07-21,Monday   ,30,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,599.59,99.44,0.166,31,31,28,0,1108
2025-07-21,Monday   ,30,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,170.87,45.91,0.269,13,13,11,0,665
2025-07-21,Monday   ,30,3,July     ,2025,Momentum,AUTO ENGLISH,NULL,18.67,5.32,0.285,5,4,1,1,57
2025-07-21,Monday   ,30,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,253.88,42.17,0.166,32,23,12,9,435
2025-07-21,Monday   ,30,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,458.60,73.38,0.160,48,33,20,15,627
2025-07-21,Monday   ,30,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,1064.68,180.00,0.169,92,71,49,21,578
2025-07-21,Monday   ,30,3,July     ,2025,Pear Media,FINAL EXPENSE ENGLISH,NULL,62.43,15.62,0.250,24,24,2,0,187
2025-07-21,Monday   ,30,3,July     ,2025,Scalability,MEDICARE ENGLISH,youtube,47.20,8.92,0.189,4,3,2,1,196
2025-07-21,Monday   ,30,3,July     ,2025,Scalability,MEDICARE ENGLISH,NULL,8376.02,1395.87,0.167,675,581,375,94,679
2025-07-21,Monday   ,30,3,July     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,38.00,9.93,0.261,1,1,1,0,2462
2025-07-21,Monday   ,30,3,July     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,63.91,18.05,0.282,12,12,2,0,136
2025-07-21,Monday   ,30,3,July     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,160.90,25.36,0.158,27,18,10,9,303
2025-07-21,Monday   ,30,3,July     ,2025,Unik,ACA ENGLISH,NULL,73.09,12.38,0.169,6,6,6,0,609
2025-07-21,Monday   ,30,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,2545.69,395.42,0.155,444,278,119,166,413
2025-07-21,Monday   ,30,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,69.88,16.67,0.238,8,7,4,1,128
2025-07-21,Monday   ,30,3,July     ,2025,Unik,MEDICARE SPANISH,NULL,12.75,3.69,0.289,3,2,1,1,39
2025-07-21,Monday   ,30,3,July     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,203.60,58.60,0.288,13,13,5,0,298
2025-07-22,Tuesday  ,30,3,July     ,2025,AcquireIQ,FINAL EXPENSE ENGLISH,NULL,196.66,34.68,0.176,19,17,6,2,387
2025-07-22,Tuesday  ,30,3,July     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,272.52,47.99,0.176,34,30,10,4,299
2025-07-22,Tuesday  ,30,3,July     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,547.63,91.36,0.167,81,68,20,13,354
2025-07-22,Tuesday  ,30,3,July     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,318.50,48.90,0.154,57,41,18,16,228
2025-07-22,Tuesday  ,30,3,July     ,2025,Ancelet RTB,FINAL EXPENSE ENGLISH,NULL,0.00,-0.18,NULL,4,4,0,0,41
2025-07-22,Tuesday  ,30,3,July     ,2025,Cubatica,MEDICARE ENGLISH,facebook,568.28,78.35,0.138,47,45,26,2,844
2025-07-22,Tuesday  ,30,3,July     ,2025,Cubatica,MEDICARE ENGLISH,NULL,609.08,87.65,0.144,59,56,26,3,609
2025-07-22,Tuesday  ,30,3,July     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,67.49,10.56,0.156,9,9,3,0,524
2025-07-22,Tuesday  ,30,3,July     ,2025,DigiPeak,MEDICARE SPANISH,NULL,5.32,0.13,0.024,2,2,1,0,1232
2025-07-22,Tuesday  ,30,3,July     ,2025,HAF,ACA ENGLISH,NULL,854.99,154.11,0.180,122,108,47,14,206
2025-07-22,Tuesday  ,30,3,July     ,2025,HAF,MEDICARE ENGLISH,NULL,2031.82,381.45,0.188,161,151,89,10,669
2025-07-22,Tuesday  ,30,3,July     ,2025,HAF,MEDICARE ENGLISH,NULL,50.29,14.49,0.288,4,4,3,0,238
2025-07-22,Tuesday  ,30,3,July     ,2025,Idea Clan,ACA ENGLISH,NULL,45.00,12.87,0.286,7,5,2,2,109
2025-07-22,Tuesday  ,30,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,60.00,12.54,0.209,4,4,3,0,252
2025-07-22,Tuesday  ,30,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,27.19,7.81,0.287,4,2,2,2,119
2025-07-22,Tuesday  ,30,3,July     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,4424.10,770.93,0.174,455,419,142,36,399
2025-07-22,Tuesday  ,30,3,July     ,2025,Inulti,MEDICARE ENGLISH,NULL,12223.43,1983.23,0.162,1305,1161,592,144,595
2025-07-22,Tuesday  ,30,3,July     ,2025,Leadsvip,MEDICARE ENGLISH,NULL,138.21,28.15,0.204,14,12,6,2,759
2025-07-22,Tuesday  ,30,3,July     ,2025,Leadsvip,MEDICARE ENGLISH,NULL,136.95,40.91,0.299,27,21,11,6,118
2025-07-22,Tuesday  ,30,3,July     ,2025,Matt Watt,FINAL EXPENSE ENGLISH,NULL,290.69,65.92,0.227,18,10,8,8,610
2025-07-22,Tuesday  ,30,3,July     ,2025,Matt Watt,FINAL EXPENSE ENGLISH,NULL,0.00,-0.21,NULL,5,5,0,0,29
2025-07-22,Tuesday  ,30,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,4406.68,624.43,0.142,454,389,200,65,605
2025-07-22,Tuesday  ,30,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,1989.54,352.21,0.177,268,193,141,75,280
2025-07-22,Tuesday  ,30,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,359.03,50.53,0.141,27,27,17,0,1323
2025-07-22,Tuesday  ,30,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,138.36,37.59,0.272,11,9,9,2,581
2025-07-22,Tuesday  ,30,3,July     ,2025,Momentum,AUTO ENGLISH,NULL,63.74,18.67,0.293,6,6,2,0,95
